METADATA
initial_wait: 300
measures: 10
period: 1
depth: 0.90
lat: 0.00
lon: 0.00
timestamp: 2018/7/5 13:1:47
sample_counter: 1
name: KduinoPro3
maker: ICM-CSIC
curator: ICM-CSIC
email: 
sensors: TCS34725
description: Buoy1 KduinoPro3 depth09
place: lab ICM
units: counts, counts, counts, counts, lux, degree_celsius
DATA
DATE HOUR RED GREEN BLUE CLEAR LUX COLOR_TEMP
2018/7/10 18:38:0 41 47 44 121 28 7967
2018/7/10 18:39:0 40 47 43 120 29 7567
2018/7/10 18:40:0 40 46 43 118 28 7951
2018/7/10 18:41:0 40 46 43 118 28 7951
2018/7/10 18:42:0 40 46 42 117 28 7439
2018/7/10 18:43:0 39 45 42 116 27 7935
2018/7/10 18:44:0 39 45 42 115 27 7935
2018/7/10 18:45:0 39 45 41 115 28 7416
2018/7/10 18:46:0 38 45 41 114 28 7560
2018/7/10 18:47:0 38 44 41 112 27 7918
2018/7/10 18:48:0 37 43 40 111 26 7901
2018/7/10 18:49:0 37 43 40 110 26 7901
2018/7/10 18:50:0 34 39 36 99 24 7652
2018/7/10 18:51:0 26 29 27 74 17 7657
2018/7/10 18:52:0 25 28 26 72 17 7157
2018/7/10 18:53:0 24 27 25 68 16 7603
2018/7/10 18:54:0 24 27 24 68 17 6825
2018/7/10 18:55:0 23 26 24 65 16 7566
2018/7/10 18:56:0 35 41 38 104 25 7864
2018/7/10 18:57:0 35 41 38 104 25 7864
2018/7/10 18:58:0 23 26 24 68 16 7588
2018/7/10 18:59:0 37 47 44 118 29 8413
2018/7/10 19:0:0 44 55 52 137 34 8724
2018/7/10 19:1:0 42 53 50 133 33 8718
2018/7/10 19:2:0 20 23 21 60 14 7398
2018/7/10 19:3:0 11 14 13 35 8 7712
METADATA
initial_wait: 1200
measures: 10
period: 1
depth: 0.60
lat: 0.00
lon: 0.00
timestamp: 2018/7/13 12:23:38
sample_counter: 1
name: KduinoPro1
maker: ICM-CSIC
curator: ICM-CSIC
email: 
sensors: TCS34725
description: KduinoPro1 module2 depth0.6 Proves Port
place: lab ICM
units: counts, counts, counts, counts, lux, degree_celsius
DATA
DATE HOUR RED GREEN BLUE CLEAR LUX COLOR_TEMP
2018/7/13 12:24:0 0 0 0 0 0 65535
2018/7/13 12:25:0 0 0 0 0 0 65535
2018/7/13 12:26:0 0 0 0 0 0 65535
2018/7/13 12:27:0 0 0 0 0 0 65535
2018/7/13 12:28:0 2 2 2 4 1 8890
2018/7/13 12:29:0 0 0 0 0 0 65535
2018/7/13 12:30:0 0 0 0 0 0 65535
2018/7/13 12:31:0 0 0 0 0 0 65535
2018/7/13 12:32:0 0 0 0 0 0 65535
2018/7/13 12:33:0 0 0 0 0 0 65535
2018/7/13 12:34:0 0 0 0 0 0 65535
2018/7/13 12:35:0 0 0 0 0 0 65535
2018/7/13 12:36:0 0 0 0 0 0 65535
2018/7/13 12:37:0 0 0 0 0 0 65535
2018/7/13 12:38:0 0 0 0 0 0 65535
2018/7/13 12:39:0 0 0 0 0 0 65535
2018/7/13 12:40:0 0 0 0 0 0 65535
2018/7/13 12:41:0 0 0 0 0 0 65535
2018/7/13 12:42:0 0 0 0 0 0 65535
2018/7/13 12:43:0 0 0 0 0 0 65535
2018/7/13 12:44:0 12 10 10 22 5 6845
2018/7/13 12:45:0 20 16 15 29 7 5713
2018/7/13 12:46:0 6 4 4 8 2 4195
2018/7/13 12:47:0 24 20 20 42 9 6552
2018/7/13 12:48:0 30 27 26 56 13 6852
2018/7/13 12:49:0 20 17 16 35 8 6116
2018/7/13 12:50:0 35 32 31 69 15 7645
2018/7/13 12:51:0 1479 1311 1276 2791 655 6992
2018/7/13 12:52:0 1295 1396 1247 3796 869 6677
2018/7/13 12:53:0 1436 1531 1364 4166 951 6560
2018/7/13 12:54:0 2733 2855 2503 7761 1787 6199
2018/7/13 12:55:0 6190 6250 5363 17014 3930 5723
2018/7/13 12:56:0 6501 6543 5621 17841 4102 5721
2018/7/13 12:57:0 7056 7113 6098 19380 4472 5703
2018/7/13 12:58:0 2136 2241 1966 6097 1404 6235
2018/7/13 12:59:0 1718 1808 1589 4942 1133 6273
2018/7/13 13:0:0 1619 1712 1502 4657 1077 6278
2018/7/13 13:1:0 1216 1291 1136 3511 811 6347
2018/7/13 13:2:0 1064 1138 1002 3090 717 6389
2018/7/13 13:3:0 900 962 849 2612 604 6431
2018/7/13 13:4:0 2249 2024 1953 4426 1034 6916
2018/7/13 13:5:0 297 255 244 553 127 6284
2018/7/13 13:6:0 215 188 178 400 96 6307
2018/7/13 13:7:0 501 438 417 937 223 6374
2018/7/13 13:8:0 17 14 11 30 7 4007
2018/7/13 13:9:0 4 3 2 6 1 4706
2018/7/13 13:10:0 4 3 3 6 1 5883
2018/7/13 13:11:0 3 2 2 5 0 4380
2018/7/13 13:12:0 2 1 1 4 0 1635
2018/7/13 13:13:0 2 1 1 4 0 1635
2018/7/13 13:14:0 5 5 3 11 3 4964
2018/7/13 13:15:0 4 4 3 11 3 3582
2018/7/13 13:16:0 6 5 4 14 3 4492
2018/7/13 13:17:0 1 1 1 3 0 2319
2018/7/13 13:18:0 2 1 1 3 0 1635
2018/7/13 13:19:0 95 72 68 126 33 5048
2018/7/13 13:20:0 26 20 20 30 8 6189
2018/7/13 13:21:0 16 12 12 19 4 5807
2018/7/13 13:22:0 21 16 16 25 6 6072
2018/7/13 13:23:0 21 16 16 25 6 6037
2018/7/13 13:24:0 26 20 20 31 8 6189
2018/7/13 13:25:0 18 14 14 21 5 6142
2018/7/13 13:26:0 24 18 18 28 8 5445
2018/7/13 13:27:0 24 18 18 28 7 5883
2018/7/13 13:28:0 22 16 16 25 6 5499
2018/7/13 13:29:0 24 18 18 28 7 5883
2018/7/13 13:30:0 20 15 14 23 6 5229
2018/7/13 13:31:0 23 17 17 27 7 5813
2018/7/13 13:32:0 10 7 7 12 2 5016
2018/7/13 13:33:0 10 7 7 12 2 5016
2018/7/13 13:34:0 17 13 13 20 5 6118
2018/7/13 13:35:0 323 275 264 553 135 6345
2018/7/13 13:36:0 505 428 407 878 213 6083
2018/7/13 13:37:0 29 24 23 46 11 5943
2018/7/13 13:38:0 124 104 98 209 51 5939
2018/7/13 13:39:0 351 306 295 646 152 6638
2018/7/13 13:40:0 354 306 293 662 152 6400
2018/7/13 13:41:0 0 0 0 1 0 3511
2018/7/13 13:42:0 22 19 16 42 11 4618
2018/7/13 13:43:0 1 1 0 1 1 2410
2018/7/13 13:44:0 2 1 1 3 0 1635
2018/7/13 13:45:0 1 1 1 2 0 8890
2018/7/13 13:46:0 1 1 1 3 0 8890
2018/7/13 13:47:0 1 1 1 3 0 8890
2018/7/13 13:48:0 1 1 1 3 0 8890
2018/7/13 13:49:0 1 1 1 2 0 8890
2018/7/13 13:50:0 1 1 1 2 0 8890
2018/7/13 13:51:0 2 2 1 4 1 3242
2018/7/13 13:52:0 2 2 1 4 1 3242
2018/7/13 13:53:0 2 2 1 4 1 3242
2018/7/13 13:54:0 2 1 1 3 0 1635
2018/7/13 13:55:0 1 1 1 3 0 8890
2018/7/13 13:56:0 1 1 1 3 0 8890
2018/7/13 13:57:0 1 1 1 3 0 8890
2018/7/13 13:58:0 1 1 1 3 0 8890
2018/7/13 13:59:0 1 1 1 3 0 8890
2018/7/13 14:0:0 1 1 1 3 0 8890
2018/7/13 14:1:0 1 1 1 3 0 8890
2018/7/13 14:2:0 1 1 1 3 0 8890
2018/7/13 14:3:0 2 1 1 3 0 1635
2018/7/13 14:4:0 2 1 1 3 0 1635
2018/7/13 14:5:0 2 1 1 3 0 1635
2018/7/13 14:6:0 2 1 1 3 0 1635
2018/7/13 14:7:0 2 1 1 3 0 1635
2018/7/13 14:8:0 1 1 1 3 0 8890
2018/7/13 14:9:0 1 1 1 3 0 8890
2018/7/13 14:10:0 1 1 1 3 0 8890
2018/7/13 14:11:0 1 1 1 3 0 8890
2018/7/13 14:12:0 1 1 1 2 0 8890
2018/7/13 14:13:0 1 1 1 2 0 8890
2018/7/13 14:14:0 1 1 1 2 0 8890
2018/7/13 14:15:0 1 1 1 2 0 8890
2018/7/13 14:16:0 1 1 1 2 0 8890
2018/7/13 14:17:0 1 1 1 2 0 8890
2018/7/13 14:18:0 1 1 1 2 0 8890
2018/7/13 14:19:0 1 1 1 2 0 8890
2018/7/13 14:20:0 1 1 1 2 0 8890
2018/7/13 14:21:0 1 1 1 2 0 8890
2018/7/13 14:22:0 1 1 1 2 0 8890
2018/7/13 14:23:0 1 1 1 2 0 8890
2018/7/13 14:24:0 1 1 0 2 1 2410
2018/7/13 14:25:0 1 1 0 2 1 2410
2018/7/13 14:26:0 1 1 0 1 1 2410
2018/7/13 14:27:0 1 1 0 1 1 2410
2018/7/13 14:28:0 1 1 0 1 1 2410
2018/7/13 14:29:0 1 1 0 1 1 2410
2018/7/13 14:30:0 1 1 0 2 1 2410
2018/7/13 14:31:0 1 1 0 2 1 2410
2018/7/13 14:32:0 1 1 1 2 0 8890
2018/7/13 14:33:0 1 1 1 2 0 8890
2018/7/13 14:34:0 1 1 1 2 0 8890
2018/7/13 14:35:0 1 1 1 2 0 8890
2018/7/13 14:36:0 1 1 1 2 0 8890
2018/7/13 14:37:0 1 1 1 3 0 8890
2018/7/13 14:38:0 3 3 2 7 1 5179
2018/7/13 14:39:0 5 4 3 9 2 3499
2018/7/13 14:40:0 5 5 4 10 3 4967
2018/7/13 14:41:0 4 4 3 9 2 4003
2018/7/13 14:42:0 4 4 3 8 2 4508
2018/7/13 14:43:0 5 4 4 10 1 6647
2018/7/13 14:44:0 3 3 2 7 1 8735
2018/7/13 14:45:0 2 2 2 5 0 8608
2018/7/13 14:46:0 3 3 3 7 1 5906
2018/7/13 14:47:0 4 4 3 8 2 4508
2018/7/13 14:48:0 2 2 1 4 1 3242
2018/7/13 14:49:0 21 20 17 47 12 5285
2018/7/13 14:50:0 24 23 20 54 13 5575
2018/7/13 14:51:0 22 21 18 48 12 5391
2018/7/13 14:52:0 19 19 16 43 11 5173
2018/7/13 14:53:0 23 22 19 51 13 5487
2018/7/13 14:54:0 6 5 4 13 3 5115
2018/7/13 14:55:0 33 37 33 88 22 7021
2018/7/13 14:56:0 26 29 26 69 18 6925
2018/7/13 14:57:0 36 43 39 102 26 7692
2018/7/13 14:58:0 31 36 33 87 22 7576
2018/7/13 14:59:0 30 35 32 83 22 7548
2018/7/13 15:0:0 30 35 32 83 22 7548
2018/7/13 15:1:0 31 35 32 84 21 7361
2018/7/13 15:2:0 32 36 33 86 22 7392
2018/7/13 15:3:0 32 37 34 88 23 7602
2018/7/13 15:4:0 32 37 34 88 22 7423
2018/7/13 15:5:0 33 37 34 88 22 7423
2018/7/13 15:6:0 32 36 33 87 22 7392
2018/7/13 15:7:0 31 35 32 84 21 7361
2018/7/13 15:8:0 29 34 30 80 22 6920
2018/7/13 15:9:0 27 31 28 74 19 7220
2018/7/13 15:10:0 25 29 26 68 18 7140
2018/7/13 15:11:0 23 26 24 63 16 7566
2018/7/13 15:12:0 21 25 22 59 16 6953
2018/7/13 15:13:0 20 23 21 56 14 7439
2018/7/13 15:14:0 20 22 20 53 13 7097
2018/7/13 15:15:0 19 22 20 52 13 7391
2018/7/13 15:16:0 19 22 19 52 14 6527
2018/7/13 15:17:0 19 22 20 52 13 7391
2018/7/13 15:18:0 19 22 20 53 13 7391
2018/7/13 15:19:0 20 22 20 53 13 7097
2018/7/13 15:20:0 20 23 21 55 14 7439
2018/7/13 15:21:0 21 24 22 57 14 7484
2018/7/13 15:22:0 22 25 23 60 15 7526
2018/7/13 15:23:0 25 28 25 66 17 6876
2018/7/13 15:24:0 28 32 29 76 20 7258
2018/7/13 15:25:0 40 44 39 106 27 6689
2018/7/13 15:26:0 61 68 60 159 43 6612
2018/7/13 15:27:0 47 53 47 125 32 6876
2018/7/13 15:28:0 44 49 44 116 30 6943
2018/7/13 15:29:0 46 52 47 123 32 7145
2018/7/13 15:30:0 45 50 45 119 31 6971
2018/7/13 15:31:0 42 48 43 113 30 7045
2018/7/13 15:32:0 39 44 40 105 27 7245
METADATA
initial_wait: 600
measures: 30
period: 1
depth: 0.60
lat: 0.00
lon: 0.00
timestamp: 2018/7/13 18:19:35
sample_counter: 1
name: KduinoPro1
maker: ICM-CSIC
curator: ICM-CSIC
email: 
sensors: TCS34725
description: KduinoPro1 module2 depth0.6 Proves tubs aigua 
place: lab ICM
units: counts, counts, counts, counts, lux, degree_celsius
DATA
DATE HOUR RED GREEN BLUE CLEAR LUX COLOR_TEMP
2018/7/13 18:20:0 29 30 25 78 19 5555
2018/7/13 18:21:0 29 32 27 84 21 6031
2018/7/13 18:22:0 498 421 422 611 193 7267
2018/7/13 18:23:0 459 548 459 1426 379 6259
2018/7/13 18:24:0 406 475 398 1243 326 6179
2018/7/13 18:25:0 233 286 236 740 203 6207
2018/7/13 18:26:0 6434 9786 7958 24224 7532 6818
2018/7/13 18:27:0 6238 9820 7983 24185 7631 6925
2018/7/13 18:28:0 6225 9894 8033 24245 7716 6939
2018/7/13 18:29:0 6139 9788 7940 23964 7643 6939
2018/7/13 18:30:0 6098 9747 7903 23848 7620 6939
2018/7/13 18:31:0 6095 9777 7922 23896 7654 6942
2018/7/13 18:32:0 6080 9764 7910 23857 7647 6943
2018/7/13 18:33:0 6050 9726 7876 23757 7621 6942
2018/7/13 18:34:0 6036 9696 7851 23685 7597 6939
2018/7/13 18:35:0 6032 9710 7861 23710 7613 6943
2018/7/13 18:36:0 6025 9687 7842 23658 7593 6939
2018/7/13 18:37:0 6015 9681 7836 23637 7592 6939
2018/7/13 18:38:0 6004 9663 7821 23593 7577 6939
2018/7/13 18:39:0 6003 9656 7815 23577 7571 6937
2018/7/13 18:40:0 5999 9642 7804 23548 7558 6935
2018/7/13 18:41:0 5988 9630 7794 23517 7550 6936
2018/7/13 18:42:0 5966 9606 7773 23449 7536 6936
2018/7/13 18:43:0 5964 9602 7769 23439 7533 6935
2018/7/13 18:44:0 5987 9663 7816 23573 7586 6940
2018/7/13 18:45:0 5961 9600 7766 23431 7532 6934
2018/7/13 18:46:0 6004 9660 7816 23582 7576 6934
2018/7/13 18:47:0 6020 9677 7832 23631 7586 6935
2018/7/13 18:48:0 9 11 8 27 8 5065
2018/7/13 18:49:0 6 6 5 18 4 4958
2018/7/13 18:50:0 3 3 2 8 2 3942
2018/7/13 18:51:0 0 0 0 0 0 65507
2018/7/13 18:52:0 0 0 0 0 0 65535
2018/7/13 18:53:0 0 0 0 0 0 65535
2018/7/13 18:54:0 0 0 0 0 0 65535
2018/7/13 18:55:0 0 0 0 0 0 65535
2018/7/13 18:56:0 0 0 0 0 0 65535
2018/7/13 18:57:0 0 0 0 0 0 65535
2018/7/13 18:58:0 0 0 0 0 0 65535
2018/7/13 18:59:0 0 0 0 0 0 65535
2018/7/13 19:0:0 0 0 0 0 0 65535
2018/7/13 19:1:0 0 0 0 0 0 65535
2018/7/13 19:2:0 0 0 0 0 0 65535
2018/7/13 19:3:0 0 0 0 0 0 65535
2018/7/13 19:4:0 0 0 0 0 0 65535
2018/7/13 19:5:0 0 0 0 0 0 65535
2018/7/13 19:6:0 0 0 0 0 0 65535
2018/7/13 19:7:0 0 0 0 0 0 65535
2018/7/13 19:8:0 0 0 0 0 0 65535
2018/7/13 19:9:0 0 0 0 0 0 65535
2018/7/13 19:10:0 0 0 0 0 0 65535
2018/7/13 19:11:0 0 0 0 0 0 65535
2018/7/13 19:12:0 0 0 0 0 0 65535
2018/7/13 19:13:0 0 0 0 0 0 65535
2018/7/13 19:14:0 0 0 0 0 0 65535
2018/7/13 19:15:0 0 0 0 0 0 65535
2018/7/13 19:16:0 0 0 0 0 0 65535
2018/7/13 19:17:0 0 0 0 0 0 65535
2018/7/13 19:18:0 0 0 0 0 0 65535
2018/7/13 19:19:0 0 0 0 0 0 65535
2018/7/13 19:20:0 0 0 0 0 0 65535
2018/7/13 19:21:0 0 0 0 0 0 65535
2018/7/13 19:22:0 0 0 0 0 0 65535
2018/7/13 19:23:0 0 0 0 0 0 65535
2018/7/13 19:24:0 0 0 0 0 0 65535
2018/7/13 19:25:0 0 0 0 0 0 65535
2018/7/13 19:26:0 0 0 0 0 0 65535
2018/7/13 19:27:0 0 0 0 0 0 65535
2018/7/13 19:28:0 0 0 0 0 0 65535
2018/7/13 19:29:0 0 0 0 0 0 65535
2018/7/13 19:30:0 0 0 0 0 0 65535
2018/7/13 19:31:0 0 0 0 0 0 65535
2018/7/13 19:32:0 0 0 0 0 0 65535
2018/7/13 19:33:0 0 0 0 0 0 65535
2018/7/13 19:34:0 5 6 5 17 4 4937
2018/7/13 19:35:0 3945 5107 2855 11916 4689 4086
2018/7/13 19:36:0 3872 4988 2753 11618 4600 4040
2018/7/13 19:37:0 3819 4912 2689 11425 4544 4014
2018/7/13 19:38:0 3736 4786 2604 11128 4434 3990
2018/7/13 19:39:0 3659 4668 2524 10853 4332 3964
2018/7/13 19:40:0 3607 4591 2472 10669 4264 3948
2018/7/13 19:41:0 3566 4531 2434 10530 4212 3939
2018/7/13 19:42:0 3503 4435 2376 10309 4123 3925
2018/7/13 19:43:0 3470 4387 2346 10200 4080 3917
2018/7/13 19:44:0 3415 4304 2300 10013 4000 3908
2018/7/13 19:45:0 3377 4244 2265 9879 3943 3899
2018/7/13 19:46:0 3346 4196 2239 9774 3897 3895
2018/7/13 19:47:0 3303 4132 2206 9631 3835 3890
2018/7/13 19:48:0 3 3 2 8 2 3942
2018/7/13 19:49:0 2 3 2 7 2 4672
2018/7/13 19:50:0 2 2 2 6 1 8890
2018/7/13 19:51:0 2 2 1 5 1 4576
2018/7/13 19:52:0 2 2 2 6 1 8890
2018/7/13 19:53:0 2 2 2 6 1 8890
2018/7/13 19:54:0 2 2 2 6 1 8890
2018/7/13 19:55:0 2 2 2 6 1 8890
2018/7/13 19:56:0 2 2 2 6 1 8890
2018/7/13 19:57:0 2 2 2 6 1 8890
2018/7/13 19:58:0 2 2 2 6 1 8890
2018/7/13 19:59:0 2 2 2 6 1 8890
2018/7/13 20:0:0 2 2 2 6 1 8890
2018/7/13 20:1:0 2 2 2 6 1 8890
2018/7/13 20:2:0 2 2 2 6 1 8890
2018/7/13 20:3:0 4 4 3 10 2 4515
2018/7/13 20:4:0 3 3 2 8 2 3942
2018/7/13 20:5:0 3 4 3 9 3 5576
2018/7/13 20:6:0 3 3 2 9 1 3942
2018/7/13 20:7:0 2 3 2 7 2 5127
2018/7/13 20:8:0 6 8 7 23 5 6840
2018/7/13 20:9:0 1 1 1 4 0 1691
2018/7/13 20:10:0 2 2 1 4 1 3242
2018/7/13 20:11:0 2 2 1 4 1 3242
2018/7/13 20:12:0 2 2 1 4 1 3242
2018/7/13 20:13:0 1 1 1 4 0 3594
2018/7/13 20:14:0 2 2 1 4 1 3242
2018/7/13 20:15:0 2 2 1 4 1 3242
2018/7/13 20:16:0 2 2 1 4 1 3242
2018/7/13 20:17:0 2 2 1 4 1 3242
2018/7/13 20:18:0 2 2 1 4 1 3242
2018/7/13 20:19:0 1 1 1 3 1 6718
2018/7/13 20:20:0 1 1 1 2 0 8890
2018/7/13 20:21:0 4 4 4 7 2 8890
2018/7/13 20:22:0 4 4 4 7 2 8890
2018/7/13 20:23:0 303 220 198 462 102 3992
2018/7/13 20:24:0 3 2 2 4 0 4380
2018/7/13 20:25:0 3 2 2 4 0 4380
2018/7/13 20:26:0 0 0 0 0 0 65535
2018/7/13 20:27:0 0 0 0 0 0 65535
2018/7/13 20:28:0 0 0 0 0 0 65535
2018/7/13 20:29:0 0 0 0 0 0 65535
2018/7/13 20:30:0 0 0 0 0 0 65535
2018/7/13 20:31:0 0 0 0 0 0 65535
2018/7/13 20:32:0 0 0 0 0 0 65535
2018/7/13 20:33:0 0 0 0 0 0 65535
2018/7/13 20:34:0 0 0 0 0 0 65535
2018/7/13 20:35:0 0 0 0 0 0 65535
2018/7/13 20:36:0 0 0 0 0 0 65535
2018/7/13 20:37:0 0 0 0 0 0 65535
2018/7/13 20:38:0 0 0 0 0 0 65535
2018/7/13 20:39:0 0 0 0 0 0 65535
2018/7/13 20:40:0 0 0 0 0 0 65535
2018/7/13 20:41:0 0 0 0 0 0 65535
2018/7/13 20:42:0 0 0 0 0 0 65535
2018/7/13 20:43:0 0 0 0 0 0 65535
2018/7/13 20:44:0 0 0 0 0 0 65535
2018/7/13 20:45:0 0 0 0 0 0 65535
2018/7/13 20:46:0 0 0 0 0 0 65535
2018/7/13 20:47:0 0 0 0 0 0 65535
2018/7/13 20:48:0 0 0 0 0 0 65535
2018/7/13 20:49:0 0 0 0 0 0 65535
2018/7/13 20:50:0 0 0 0 0 0 65535
2018/7/13 20:51:0 0 0 0 0 0 65535
2018/7/13 20:52:0 0 0 0 0 0 65535
2018/7/13 20:53:0 0 0 0 0 0 65535
2018/7/13 20:54:0 0 0 0 0 0 65535
2018/7/13 20:55:0 0 0 0 0 0 65535
2018/7/13 20:56:0 0 0 0 0 0 65535
2018/7/13 20:57:0 4 4 3 11 3 4258
2018/7/13 20:58:0 12 19 15 47 15 6597
2018/7/13 20:59:0 0 0 0 1 0 65227
2018/7/13 21:0:0 1631 1479 719 3766 1278 2961
2018/7/13 21:1:0 1592 1464 706 3703 1276 2987
2018/7/13 21:2:0 1567 1457 699 3668 1279 3007
2018/7/13 21:3:0 1542 1443 690 3621 1272 3020
2018/7/13 21:4:0 1520 1427 681 3575 1260 3023
2018/7/13 21:5:0 1509 1420 676 3554 1255 3027
2018/7/13 21:6:0 1502 1417 674 3541 1255 3032
2018/7/13 21:7:0 1494 1413 671 3527 1253 3036
2018/7/13 21:8:0 1487 1406 667 3510 1248 3035
2018/7/13 21:9:0 1478 1398 664 3489 1240 3035
2018/7/13 21:10:0 1477 1399 663 3489 1243 3037
2018/7/13 21:11:0 1476 1398 663 3486 1241 3036
2018/7/13 21:12:0 1941 1773 845 4466 1550 2956
2018/7/13 21:13:0 1940 1783 849 4480 1562 2969
2018/7/13 21:14:0 55 52 45 115 31 5445
2018/7/13 21:15:0 41 40 35 98 24 5752
2018/7/13 21:16:0 41 41 35 99 24 5684
2018/7/13 21:17:0 1516 1164 516 3130 967 2468
2018/7/13 21:18:0 1339 1058 459 2811 898 2521
2018/7/13 21:19:0 1282 1017 437 2692 868 2525
2018/7/13 21:20:0 1249 988 423 2617 843 2516
2018/7/13 21:21:0 1229 972 416 2574 830 2515
2018/7/13 21:22:0 1207 953 408 2525 813 2511
2018/7/13 21:23:0 1186 933 400 2476 794 2502
2018/7/13 21:24:0 1169 917 392 2436 779 2494
2018/7/13 21:25:0 1148 896 384 2385 759 2484
2018/7/13 21:26:0 1136 884 379 2356 748 2477
2018/7/13 21:27:0 1124 872 374 2327 737 2473
2018/7/13 21:28:0 1113 863 371 2303 729 2471
2018/7/13 21:29:0 1038 844 366 2210 726 2586
2018/7/13 21:30:0 7 9 7 24 5 5562
2018/7/13 21:31:0 2 2 1 5 1 3242
2018/7/13 21:32:0 2 2 2 7 1 4213
2018/7/13 21:33:0 2 2 1 5 1 3242
2018/7/13 21:34:0 2 2 1 5 1 3242
2018/7/13 21:35:0 1 1 1 4 0 3242
2018/7/13 21:36:0 2 2 1 5 1 3242
2018/7/13 21:37:0 1 1 1 4 1 4091
2018/7/13 21:38:0 2 2 1 5 1 3242
2018/7/13 21:39:0 2 2 1 5 1 3242
2018/7/13 21:40:0 1 2 1 4 1 3242
2018/7/13 21:41:0 2 2 1 5 1 3242
2018/7/13 21:42:0 2 2 1 5 1 3242
2018/7/13 21:43:0 2 2 1 5 1 3242
2018/7/13 21:44:0 2 2 1 4 1 3242
2018/7/13 21:45:0 1 1 1 4 0 3242
2018/7/13 21:46:0 3 3 3 9 2 5732
2018/7/13 21:47:0 3 4 3 10 2 5042
2018/7/13 21:48:0 2 2 1 5 1 3242
2018/7/13 21:49:0 1 1 1 4 0 8890
2018/7/13 21:50:0 1 1 1 4 0 8890
2018/7/13 21:51:0 1 1 1 4 0 8890
2018/7/13 21:52:0 1 1 1 4 0 8890
2018/7/13 21:53:0 1 1 1 4 0 8890
2018/7/13 21:54:0 1 1 1 4 0 8890
2018/7/13 21:55:0 1 1 1 4 0 8890
2018/7/13 21:56:0 1 1 1 4 0 8890
2018/7/13 21:57:0 1 1 1 4 0 8890
2018/7/13 21:58:0 1 1 1 4 0 8890
2018/7/13 21:59:0 1 1 1 4 0 8890
2018/7/13 22:0:0 1 1 1 4 0 8890
2018/7/13 22:1:0 1 1 1 4 0 8890
2018/7/13 22:2:0 1 1 1 4 0 8890
2018/7/13 22:3:0 1 2 2 5 1 12893
2018/7/13 22:4:0 96 83 82 122 40 7001
2018/7/13 22:5:0 95 83 81 122 40 6983
2018/7/13 22:6:0 97 84 83 123 40 7164
2018/7/13 22:7:0 106 92 90 136 44 6920
2018/7/13 22:8:0 104 91 88 134 44 6990
2018/7/13 22:9:0 1 2 1 5 2 4548
2018/7/13 22:10:0 1 2 1 4 2 4548
2018/7/13 22:11:0 1 2 1 5 2 4548
2018/7/13 22:12:0 1 2 1 5 2 4548
2018/7/13 22:13:0 1 2 1 5 2 4548
2018/7/13 22:14:0 1 2 1 5 2 4548
2018/7/13 22:15:0 1 2 1 5 2 4548
2018/7/13 22:16:0 1 2 1 5 2 4548
2018/7/13 22:17:0 1 2 1 5 2 4548
2018/7/13 22:18:0 1 2 1 5 2 4548
2018/7/13 22:19:0 1 2 1 5 2 4548
2018/7/13 22:20:0 1 2 1 5 2 4548
2018/7/13 22:21:0 2 2 2 6 1 8890
2018/7/13 22:22:0 2 2 1 6 1 8888
2018/7/13 22:23:0 2 2 1 5 1 3242
2018/7/13 22:24:0 2 2 1 6 1 3242
2018/7/13 22:25:0 2 2 1 6 1 3242
2018/7/13 22:26:0 2 2 1 6 1 3242
2018/7/13 22:27:0 2 2 1 6 1 3242
2018/7/13 22:28:0 2 2 1 6 1 3242
2018/7/13 22:29:0 2 2 1 6 1 3242
2018/7/13 22:30:0 2 2 1 6 1 3242
2018/7/13 22:31:0 2 2 1 6 1 3242
2018/7/13 22:32:0 2 2 1 6 1 3242
2018/7/13 22:33:0 2 2 1 6 1 3242
2018/7/13 22:34:0 2 2 1 6 1 3243
2018/7/13 22:35:0 2 2 1 6 1 3264
2018/7/13 22:36:0 2 2 1 6 1 5010
2018/7/13 22:37:0 15 26 22 65 19 7771
2018/7/13 22:38:0 0 0 0 0 0 65492
2018/7/13 22:39:0 604 351 163 1070 238 1849
2018/7/13 22:40:0 607 357 165 1080 245 1869
2018/7/13 22:41:0 604 357 164 1079 246 1880
2018/7/13 22:42:0 601 357 164 1076 248 1889
2018/7/13 22:43:0 596 354 162 1067 246 1890
2018/7/13 22:44:0 593 353 162 1063 246 1893
2018/7/13 22:45:0 589 352 161 1056 245 1898
2018/7/13 22:46:0 588 351 160 1054 244 1895
2018/7/13 22:47:0 586 350 160 1051 245 1900
2018/7/13 22:48:0 583 348 159 1045 243 1898
2018/7/13 22:49:0 581 347 158 1042 242 1900
2018/7/13 22:50:0 578 345 157 1036 241 1898
2018/7/13 22:51:0 578 346 157 1037 243 1905
2018/7/13 22:52:0 575 344 157 1032 241 1903
2018/7/13 22:53:0 573 343 156 1029 241 1906
2018/7/13 22:54:0 571 343 156 1027 242 1910
2018/7/13 22:55:0 8 10 8 28 6 6658
2018/7/13 22:56:0 2 2 1 6 1 8206
2018/7/13 22:57:0 3 3 2 7 2 3942
2018/7/13 22:58:0 0 0 0 0 0 65535
2018/7/13 22:59:0 0 0 0 0 0 65535
2018/7/13 23:0:0 0 0 0 0 0 65535
2018/7/13 23:1:0 0 0 0 0 0 65535
2018/7/13 23:2:0 0 0 0 0 0 65535
2018/7/13 23:3:0 0 0 0 0 0 65535
