,RED_13_RED_14,RED_13_RED_15,RED_13_RED_17,RED_13_RED_18,RED_13_RED_19,GREEN_13_GREEN_14,GREEN_13_GREEN_15,GREEN_13_GREEN_17,GREEN_13_GREEN_18,GREEN_13_GREEN_19,BLUE_13_BLUE_14,BLUE_13_BLUE_15,BLUE_13_BLUE_17,BLUE_13_BLUE_18,BLUE_13_BLUE_19,CLEAR_13_CLEAR_14,CLEAR_13_CLEAR_15,CLEAR_13_CLEAR_17,CLEAR_13_CLEAR_18,CLEAR_13_CLEAR_19,RED_14_RED_15,RED_14_RED_17,RED_14_RED_18,RED_14_RED_19,GREEN_14_GREEN_15,GREEN_14_GREEN_17,GREEN_14_GREEN_18,GREEN_14_GREEN_19,BLUE_14_BLUE_15,BLUE_14_BLUE_17,BLUE_14_BLUE_18,BLUE_14_BLUE_19,CLEAR_14_CLEAR_15,CLEAR_14_CLEAR_17,CLEAR_14_CLEAR_18,CLEAR_14_CLEAR_19,RED_15_RED_17,RED_15_RED_18,RED_15_RED_19,GREEN_15_GREEN_17,GREEN_15_GREEN_18,GREEN_15_GREEN_19,BLUE_15_BLUE_17,BLUE_15_BLUE_18,BLUE_15_BLUE_19,CLEAR_15_CLEAR_17,CLEAR_15_CLEAR_18,CLEAR_15_CLEAR_19,RED_17_RED_18,RED_17_RED_19,GREEN_17_GREEN_18,GREEN_17_GREEN_19,BLUE_17_BLUE_18,BLUE_17_BLUE_19,CLEAR_17_CLEAR_18,CLEAR_17_CLEAR_19,RED_18_RED_19,GREEN_18_GREEN_19,BLUE_18_BLUE_19,CLEAR_18_CLEAR_19
0,0.9877383073821638,0.9392832004477413,0.9639739194249065,0.9867417237129412,0.9859608852948579,0.9869506906640765,0.9387799962124774,0.9639642212507271,0.9864836678250409,0.9853584997630648,0.9889188939327425,0.9441050291447352,0.9673482864887369,0.9888330678368676,0.9873663901110046,0.986274553652786,0.936401862002831,0.9618117330607076,0.9851180387628664,0.9841971187006517,0.9393733441713336,0.9652621857487582,0.9842917137573064,0.9859611347984293,0.9389220392906769,0.9648974952592769,0.9834601492437861,0.98529806656537,0.9435562393409709,0.9673751196365212,0.9856692879149443,0.9874549591807094,0.9366942155747583,0.9635910602817211,0.9826809447788792,0.9843613670443839,0.978932241033606,0.940537171228632,0.9278839137101541,0.9784699439311105,0.9405846124676845,0.927828408432324,0.9800363766042516,0.9449527785111869,0.9331221747221234,0.978000742922836,0.9379296212979874,0.9247357898384876,0.965871408380711,0.9543528095577336,0.9660399646128438,0.954620771425511,0.9688340761296756,0.9576994121787891,0.9639400761132686,0.9522869845391361,0.9855074997140463,0.9848988887783662,0.9869254642521874,0.9838945599930546
2,0.9934931378480684,0.9475735141869298,0.9696539318782893,0.992334651941478,0.9932156386943348,0.9931835437349171,0.9475775821490356,0.9699914563623052,0.9922884280555218,0.9930612639907946,0.9940909160779491,0.9517157979767386,0.9723688516578307,0.9936343939955022,0.993849229479956,0.9928470477343528,0.9452349875451076,0.96817214176511,0.9915725221097148,0.9925486856491906,0.9465328060751023,0.9695125913361756,0.9896920193391803,0.9921378160905642,0.9463176449611646,0.9695103399427581,0.9892008327146476,0.991871934614597,0.9501824556367228,0.971335505446473,0.990534715433097,0.9930566516996627,0.9445347242824664,0.9683968476818126,0.9888347278320941,0.9913135466440389,0.9862572890332495,0.9473430565501791,0.936762209359033,0.9861804128612235,0.9477676625531716,0.9370980561842,0.9867538977828164,0.9513476129534567,0.9413530291911854,0.9859331701658219,0.9454292052761504,0.9343200028131413,0.9699891321858544,0.9606650222454712,0.9704176162735932,0.9612166748818048,0.97251389603357,0.9633545396372222,0.9685902584457468,0.959285103918081,0.9915496373859887,0.9912608964699737,0.9923262346430871,0.99079557227074
3,0.9952611234766261,0.9490876887432448,0.9708398543526181,0.9939602973578696,0.9946684993355134,0.9949237462791964,0.9490423660916982,0.9711392801147887,0.9938978868321842,0.9944869128952435,0.9955349958703791,0.9528445236127513,0.9733455370418861,0.994929223789749,0.9950715010160656,0.9946423160692753,0.9470134004865878,0.9695254849821112,0.9933887834327679,0.9941850667608035,0.9486614867249875,0.9717756917160534,0.9921479869742363,0.994082346971952,0.9486084275167994,0.9717770771459614,0.9917296322117232,0.9939038514243808,0.9520101794168957,0.9732784758218793,0.9926394004428101,0.9947392238758944,0.9468485140132442,0.9709260031000904,0.9915721936845935,0.9935206647071145,0.9876943726186658,0.9492044857381806,0.938268300493612,0.9876503381459596,0.9497252525322792,0.9386706847814738,0.9879776005336244,0.9528217648507692,0.9426803938814395,0.9875208412958255,0.9474984005735518,0.9360634664695041,0.9717167616473877,0.9617440101325068,0.9721934023708623,0.9623061689168824,0.9739779309696139,0.9643014478350895,0.9705542549427238,0.960546662213621,0.9937469577718184,0.9935592809753425,0.9941053699369222,0.9932791814072613
4,0.9962018132364517,0.950215868406947,0.9722988739144159,0.9950147069093391,0.9957587619723163,0.9960433557520919,0.9504107468099418,0.9727456611384261,0.9949710290087213,0.9957066993048445,0.9964439453303153,0.9540455977188486,0.9747054740767462,0.9958276147873675,0.9960819164204396,0.9958383160538367,0.9481817852821827,0.9711287225758148,0.9946092486832773,0.9954661693157075,0.9500480944420968,0.9726019634900369,0.9931700762787786,0.9954302108410654,0.9501342844624254,0.9727367294075017,0.9927939506151516,0.9953206735458361,0.9533872849935346,0.9740630775792612,0.9935352772704866,0.9959021917335461,0.9483785541149575,0.9718147937294682,0.9926700631587121,0.9950044710215173,0.9889490654871703,0.9500381401165489,0.9394754486460636,0.9889706035178911,0.9506052879858177,0.9399416404423285,0.9891341089135027,0.9536879983808751,0.9437865416469414,0.9888803053913082,0.9483503403858983,0.9372788236724705,0.9725676873539647,0.9628096340359829,0.9730875712303165,0.9634017075528453,0.9747801340164064,0.9652313588397773,0.9714926292215978,0.9617036235451685,0.9941609250274368,0.9939600304565219,0.9945323948046967,0.9937361370087857
5,0.9975382950435984,0.9507681423109944,0.9725083552831998,0.9952212148909568,0.9958359613915851,0.9974294689731663,0.9509330642881937,0.9729425755859287,0.9951928862503838,0.9957576457837976,0.9976780537390797,0.9545077616621918,0.9748847916380773,0.9959624849464362,0.996135633634209,0.9973439976906907,0.948858523057073,0.9714397702927784,0.9948843921105943,0.9955544059659266,0.9509754598888901,0.9735081591924469,0.9942739156891968,0.9959229162908535,0.9511132301113173,0.9737654968090274,0.9939708172461116,0.9958345957824104,0.9542733193075658,0.9749916617881185,0.9945431402166304,0.9963490829593633,0.949406581882083,0.9728916868584563,0.9939489531340302,0.9956024140258252,0.9894625572503145,0.9507139523451312,0.9398738275900765,0.989600596332124,0.9512984593791147,0.9404058398966528,0.9897130709424998,0.9542011548133341,0.9442278699753408,0.9894587401053244,0.9490854454838494,0.9376940386185723,0.9732869647092526,0.9632229550344529,0.9739446742191491,0.9638528802608262,0.9754767705632533,0.9656172265053041,0.9723173110765435,0.9621316478644201,0.9949484549405552,0.9948034927213644,0.995180481990416,0.9946420821656875
6,0.9975960351340494,0.9512359341028825,0.9729985047263675,0.9961571916767197,0.996294897851364,0.9974746737161215,0.9514289333894932,0.9734178926838789,0.9961950642954757,0.9962234642435366,0.9976632079620773,0.9549163551663911,0.9752932149338869,0.9968505328347698,0.9965354742566662,0.9973394462210451,0.9492874495783091,0.9719059702121475,0.995896030218029,0.9960201737411466,0.951288532397131,0.9737107910940864,0.9949788077185853,0.9961969783154819,0.9513907694739407,0.9738856291892695,0.994682925221528,0.996129381167628,0.9545114129601013,0.9750949971882454,0.9951873532653885,0.9966088179586402,0.9497405833248018,0.9730682609761819,0.9947289367312614,0.9958588461039829,0.9895951521810613,0.9510377398024354,0.9401628777477588,0.9896757962588351,0.9516325432727092,0.9406897613156993,0.9897758743343248,0.954555360957239,0.9445009642333312,0.9895539585136949,0.9494990933778001,0.9380462302572916,0.9735653406348452,0.9634407273907195,0.9741271020262195,0.9640472359745722,0.9756639027332571,0.9658178388566111,0.9726326182567822,0.9623783454603949,0.9953734617122433,0.9952291750878263,0.9955816300099325,0.9951203701842724
7,0.9981031421301958,0.9503449279568607,0.97319749408775,0.9964171653277206,0.9966550100472501,0.9980059395542525,0.9505502625813148,0.9734755285127994,0.996384026163226,0.9966567192168286,0.9981367565740893,0.9539629031420456,0.9754260394771151,0.9970362577080784,0.9968838258625031,0.9978919404823915,0.9483334413112525,0.9719953157417855,0.996105017747465,0.9963677135323313,0.9504646988344311,0.9734687092253246,0.9952638080347107,0.9966635086094696,0.9505718182377556,0.9735739699920022,0.9949987673687904,0.9966059704750769,0.9536237766491241,0.9748537784538545,0.9954685897573334,0.997008598022802,0.9489061133825684,0.9728278581187443,0.9950145245800972,0.996387566553663,0.9901525005654858,0.9508200726589149,0.939467561610236,0.9902127942826437,0.9514425896586473,0.9399800198354197,0.9902786023566635,0.9541992319255258,0.9436291396460524,0.9901429174018175,0.9492780380375649,0.9373583688828068,0.9739138764420575,0.9634068763330462,0.9743804051890171,0.9638456656028405,0.9759515892337999,0.9656950958465681,0.9729163686112919,0.9622749857340729,0.995478012777244,0.9953212546588001,0.9956374189868773,0.9952137502704517
8,0.9982027792257175,0.9506341975440219,0.9733653398027353,0.9965463376990256,0.9967897815105144,0.998124612763965,0.9508662815242315,0.9737023098614742,0.9965600992307662,0.9967891375742466,0.9982046532391351,0.9542270912462643,0.9755775504531106,0.9971578504960819,0.9970216482149963,0.9981116383236484,0.9487383700206027,0.9722686887118035,0.9963318251644854,0.996587489289303,0.9507418308871447,0.9739778461290813,0.9956342188223434,0.9968708652334829,0.9508954826877181,0.9741504513008851,0.9953800629456587,0.9968488688975081,0.9539231218903057,0.975321740085,0.995766020438807,0.9971721810571161,0.9493304436314377,0.9734413874440022,0.9954886764365091,0.9966456699955765,0.9900251750419765,0.9509131510248995,0.9397840576073612,0.9900802733947044,0.951421325108977,0.9402869122637841,0.9901400959421895,0.9542180683224817,0.9439111100711632,0.9901199779434241,0.9494323049349541,0.9378267505123205,0.9742469136369462,0.9635953729518343,0.9747363543924072,0.9640681050918465,0.9762573254180823,0.9659166739752535,0.9733353540846684,0.9625500249840347,0.9956087035439987,0.9954579009335227,0.9958329740051032,0.9953964771135904
9,0.9982029736348196,0.9529811643430791,0.974361589619489,0.9970641271474786,0.9969895748049167,0.9980723799569046,0.9531984941712754,0.9747656001887952,0.9970859232609338,0.9969590825631444,0.9982168197076441,0.956593844940377,0.9766079230679677,0.9976280201884087,0.997169741969028,0.9980216461102905,0.951069438834199,0.9732981475599626,0.9968443922397617,0.9967755787063618,0.9534775112555056,0.9751022383595018,0.996003659271455,0.9967121470363466,0.953549814888978,0.9753409550804233,0.9957567444071761,0.9966775075643755,0.9564959465386167,0.9765108643835436,0.9961622638120773,0.9970990351992731,0.9520592598162595,0.9745882762867344,0.9958928837038721,0.9964834435593898,0.9904724865662742,0.9535825500356598,0.9422103341175166,0.9906076134487557,0.9541415368396207,0.942672509655674,0.9906040954146023,0.9568735493625367,0.9463428056215603,0.9905825787799385,0.9521847718558825,0.9402255303780099,0.9752175870508069,0.9645037526812171,0.9758270432845887,0.9651058167346702,0.9772414187166295,0.9668951148197307,0.9743733354116928,0.9634343600803896,0.9961253569527682,0.9960218687882152,0.9963088440779418,0.9959756407028547
10,0.9986308901922446,0.9517518199970677,0.973898526911808,0.9966950388592908,0.9970724862406762,0.9985593160346254,0.9520457129336269,0.9743812039105517,0.9967048785105709,0.9971149584929642,0.9986095228006581,0.9554014335557572,0.9761208092693213,0.9972642134904898,0.997274272340444,0.9985304955748122,0.9498832357698797,0.9729335771647387,0.9964910236368133,0.9969298752334943,0.9520909530030163,0.9745224116613529,0.9959779726233179,0.9968477788583795,0.9522366865038538,0.9748027538205913,0.9957371127472386,0.996803274709462,0.9551962224737238,0.975889373704729,0.996110104109178,0.9971738942151341,0.9506189123372953,0.9739759379108632,0.9958270183638969,0.9966088999542191,0.9903269899594189,0.9517696816174113,0.9406975010204014,0.9904675735296624,0.952411688403333,0.9412340950322505,0.9904735090272154,0.9551997010676624,0.9449404302954272,0.9903710543626645,0.9502712229907473,0.938669760171818,0.974640392429783,0.9639894614122135,0.9752736455117471,0.9646661536064431,0.976662137264428,0.9663565069671295,0.9737933591908315,0.962971250729932,0.9961600645865166,0.9960432607336867,0.9963052108445488,0.9960193727861139
11,0.9989260666753677,0.9532397966419639,0.9749563931972178,0.997065152485103,0.9971552071802003,0.9988359107590872,0.9535372832058074,0.975207915625128,0.997081345597345,0.9971697077113723,0.9988514000544441,0.9567406717309636,0.9770003186385651,0.9976276490939351,0.9973678352937387,0.9988500875349022,0.951413286037903,0.9738878473879858,0.9968523883024187,0.9970049887804157,0.9533436560118448,0.9751932463516154,0.9964732094003197,0.9971901822851116,0.953447564433304,0.9753556433068512,0.9961933726401159,0.9971709084445919,0.9563313120952227,0.9764681894385708,0.9965216729039696,0.9975039645992209,0.951929990173584,0.9746881197368987,0.9963939425739755,0.996988315862752,0.9908870613590143,0.9532651167295918,0.9418684626363111,0.9909757792555226,0.9538829651994415,0.9424122238039131,0.9910200847100106,0.956583977427675,0.9459382768793184,0.9909349532518767,0.9518596744775657,0.9398619377942375,0.9753534122132125,0.9648640443375447,0.9758873617416126,0.9653279509540773,0.9773095595500891,0.9671134995598096,0.9744952969439343,0.963779989329863,0.9962761337017175,0.9961549030327504,0.9964198982705434,0.996139432930577
12,0.9985903943025533,0.951755901389084,0.9740443849216811,0.9970509107529422,0.9973566410462124,0.9985348854232899,0.9520456604137987,0.9745273303110795,0.9970894145820288,0.9973940930641594,0.9985765485294594,0.9554299582262452,0.9762463483501476,0.9976235306464311,0.9975341472312818,0.9985328167676565,0.9498373192960164,0.9730661320113696,0.9968706650646604,0.9972252026317753,0.9522523567230708,0.9748533566244659,0.9962577335181642,0.9970863336786131,0.9523862079162081,0.9751447692129231,0.9960343978303838,0.9970683320906979,0.9553691054009698,0.9761781480289116,0.9963703705147497,0.9973855364379723,0.9508046281037923,0.974395450474234,0.9961535445977745,0.9968790912754835,0.9904691376683968,0.9517101324647234,0.9409483881638391,0.9906202957899984,0.9522863299654324,0.9414551210809009,0.9905921060451355,0.9551340651438727,0.9451426042525305,0.9905002065960349,0.9502307160217497,0.938912767188905,0.9745976751770633,0.964172335588721,0.9752423396486632,0.9648713137732786,0.9765997563307228,0.9665627748906455,0.9737887586075268,0.9631803320686211,0.9962585915531457,0.996146422343918,0.9964083466439555,0.9961271448565164
13,0.9987969510275989,0.9542807658472773,0.9755777255882699,0.9975572893445666,0.9975320341216745,0.9987288301758909,0.9544665295319134,0.9759302479176971,0.9975290655048852,0.9975803687397333,0.9987552695197842,0.9577173987436337,0.9775996644760211,0.9980002771505235,0.9976919725922935,0.9987123959164416,0.952377240779909,0.974599730230261,0.9974215779027783,0.997422153769584,0.9547896117286657,0.9764742875550138,0.9967815494097412,0.997378224010756,0.9548541934013106,0.9766989606544064,0.9965784237383756,0.9973615857238667,0.9578068158413451,0.9777987439463753,0.9968827794304955,0.9976786659461271,0.9533228318032734,0.9760015042591723,0.9966982932134727,0.9971711083360305,0.9905217435158502,0.9546730597114969,0.9439245658089922,0.9906786566977668,0.9552579450405043,0.9443475735580068,0.9906740299378037,0.9579735420553833,0.9478613814247008,0.9906645002242424,0.9532311291277353,0.9419180045415969,0.9761453972453276,0.9661932146667971,0.9766418046743635,0.9666784621699689,0.9780096842813988,0.9684059269332117,0.9753225981148069,0.9651624654345792,0.9969159223372459,0.9968214455005325,0.9970390819229131,0.9968362214514055
14,0.999002790408362,0.9518010897837696,0.9747030747011075,0.9974293128722764,0.9975251170869747,0.9989341331948884,0.9520505717957475,0.975057990805092,0.9973985703080732,0.9975383872267402,0.99893482298874,0.9553355629482855,0.9769408225791983,0.9979100636970338,0.997650267254022,0.9989725061418796,0.9499321933429479,0.9735838715870955,0.9972780663206825,0.9973996840757279,0.9522024307033933,0.9747632572709515,0.9966942929932834,0.9974813842979534,0.9522608838915272,0.9749753453985135,0.9964619362766771,0.99746076488544,0.9551857566146729,0.9761560607225762,0.9967501171093471,0.9977474713212984,0.9508143840850031,0.97418661686246,0.9966141078025805,0.997296910620402,0.9911286136396449,0.9520556762814407,0.9408750043026353,0.9912123292065133,0.9527472313122572,0.9413555439903201,0.9912110192239055,0.9554384190843555,0.9449490656225542,0.9912076215706931,0.9506593070833325,0.9389232545844022,0.9752473092476525,0.9647211207036583,0.9757701966492421,0.9652370157401854,0.9772694561449674,0.9671222253696589,0.9742806737296593,0.9635686156529555,0.9966418876147806,0.9965280179766893,0.9967406430824293,0.9965339635923214
15,0.9989882306085934,0.9519805711327289,0.9746518667264344,0.9972463791663195,0.9972312740117276,0.9989458257468428,0.9523033018557457,0.9751283053576826,0.9973056251875738,0.997235246518527,0.9989294585797648,0.9556364857460738,0.9768545119804027,0.9978102677886396,0.9973766398196097,0.9989525402959701,0.9501570535459678,0.973775300579773,0.9970851288474774,0.9971043592979255,0.952515791456532,0.9751668476053333,0.9968083980844591,0.9972035901316317,0.9526289558937983,0.9754835912914326,0.9965841050773349,0.9971764238758001,0.9555614557109753,0.9765019336406164,0.9968586005251944,0.9974730717125239,0.9510818705469753,0.9747059894581553,0.9967995974553251,0.9970107876686157,0.9909399264972859,0.9520831058456969,0.9410899439415337,0.9910970163124665,0.9527924149032722,0.9416455794684077,0.9910367566488296,0.9555446490492521,0.9452830892092645,0.9910320492848439,0.950640024016495,0.9390915246185334,0.9754397569448473,0.9646807220331148,0.9761236482972646,0.9653761321939661,0.9774069118963361,0.9670052354529877,0.9746656515854596,0.9636980762889268,0.996820705673064,0.9967209018412165,0.9969044600168872,0.9967550641289439
16,0.9991836191373253,0.952430669340161,0.9753766522457902,0.9976511654335305,0.9975141773896541,0.9991274107841223,0.9526964971639247,0.9756248621279806,0.9976034774339471,0.9975135093328092,0.9990779490540272,0.9558496739625695,0.9774283984363267,0.9980979110709949,0.9976198825734548,0.9991876283580264,0.9506645079293468,0.9743227937040236,0.9975165342785636,0.9974113245076672,0.952639140624281,0.9754434506270396,0.9970952904314834,0.9974646560212714,0.9527572529423146,0.9755422930137622,0.9968919789261383,0.9974555289204552,0.9555376627367086,0.9766447572658197,0.9971133838114101,0.9977173094658859,0.9513120784863734,0.9749188013073283,0.9970917770131775,0.9972874614634013,0.9910533040318625,0.9525585443190803,0.9409051524604848,0.9911072085451088,0.9532112038670437,0.9414158561648925,0.9910741417905595,0.9557601082740323,0.9448935265944925,0.9912272404893578,0.9512594850607755,0.9389961701242208,0.9760944332892145,0.9648294888297245,0.9765594864218317,0.9652209773601461,0.9778880057373307,0.9670395801079746,0.9752586620606857,0.9637102563575038,0.9966976884269291,0.9965856228838668,0.9968044844660492,0.9966189727748129
17,0.9988511956256378,0.956040530951603,0.9759715978074118,0.997665655976377,0.9979622853109843,0.9987808237619521,0.9562424372605528,0.9761337980601859,0.997698708227623,0.9979824544922337,0.9987968440792604,0.9593814093052984,0.9778116691447882,0.9981420578687699,0.9980374345247631,0.9987510371749516,0.9541771547076301,0.9749422029071235,0.9975149151502525,0.9978469407422241,0.9560640305596646,0.9775382779931256,0.9968569951754473,0.9973362504233657,0.9560814652287538,0.9777155948354465,0.9966626752965712,0.9972935228458826,0.9589939700333231,0.9787323571266273,0.9969518577433341,0.9975752385577549,0.9545899469001461,0.9771168435097011,0.9967394353133713,0.997081925676558,0.9897150030538444,0.9568533712203724,0.9462863875001177,0.9897328772352564,0.9573700858317666,0.946669430866969,0.9897489255463908,0.9599630172092373,0.9500110540485791,0.9898722580250306,0.9554914932587985,0.9443349440204748,0.9769663262359333,0.9667936246342796,0.9774125592238807,0.9671215005197716,0.9786907518130793,0.96876582990517,0.9762117547865121,0.9656720133755983,0.9970455487580272,0.9969536738672489,0.9971381463297754,0.9969689363171584
18,0.9991871428571806,0.9563245052061478,0.9765661164863237,0.9977004070435814,0.9979051111925965,0.9991292730187017,0.9564975151681401,0.9769880489877619,0.9977441838464435,0.9979232069668629,0.999101777409354,0.9598068823774721,0.9786444928698392,0.998194731512014,0.9980064938180719,0.9991518447191211,0.9544531504909852,0.9755750726127723,0.9975830846058997,0.9978088387175733,0.9569351958549056,0.9774218681366383,0.9969211659709835,0.9975469034764777,0.9569448858657283,0.9776573337189151,0.9967018424394095,0.9975398853754579,0.959849392053013,0.9786548601487599,0.9969766094862567,0.9978236417097989,0.9555208844745812,0.9769683566272325,0.9968699827289887,0.9973610706828272,0.9911348124649052,0.957184424701876,0.9464637310699928,0.9913199299413612,0.9576522383593072,0.9467812022464649,0.9912679866662161,0.9603613960516209,0.9503747206976638,0.9913139245242629,0.9558141461138397,0.9444949022662847,0.9776473097349959,0.9674614130156695,0.9782276084230244,0.9680466396496655,0.9794626835095931,0.9696837376809004,0.976893243689201,0.9664544147384326,0.9969602729298012,0.9968647959646898,0.9970737342275418,0.9968803628947568
19,0.9992731001706483,0.9504278767688,0.9749870915442735,0.9976605031451358,0.9976878575927799,0.9992219926629975,0.9506801313378831,0.9752585981489464,0.9976989213654045,0.9976970801342459,0.9991545840677103,0.9538260246053817,0.9771592107639748,0.9981774961791076,0.9978153256493457,0.9992731078389144,0.9484988202859914,0.9737852748974102,0.9975211080724017,0.9975819193897842,0.9512854618731049,0.9752867777327918,0.9972771732474438,0.9975097565410572,0.9513874187080316,0.9755030867979982,0.9970479326909142,0.9974913602936184,0.9542718432526757,0.9767552566663891,0.9972521630939939,0.9977582406940317,0.9499195798869773,0.9747243228393649,0.9972584546308585,0.997309886599579,0.9911174790370223,0.9502025488708826,0.9385829983806927,0.9911678986191255,0.9506909290413587,0.9389788992374762,0.9911763141206955,0.9534164885660336,0.9425991319399725,0.9912306753026521,0.9486879475248167,0.9365451615631087,0.9753043683577964,0.9642983688711514,0.975754710969918,0.9647500220836414,0.9773111048692904,0.9667711897210618,0.974292198187699,0.9630633741295535,0.9969606771713407,0.9968759214377994,0.9970502386735828,0.996905133895227
20,0.9992780062815988,0.9521976378411781,0.9746048858388446,0.9974797687837923,0.9977727316778284,0.9992431641436261,0.9525209509291712,0.975148317894752,0.9975117807751935,0.9978088143768069,0.9991724249465864,0.9558227862541979,0.9768077343488599,0.997991414635518,0.9978907167221476,0.9992489608945443,0.9503493851648332,0.9737426656961226,0.9973154355481558,0.9976451961322556,0.9527321724664064,0.9751686609255139,0.9967880645731952,0.9974610588702217,0.9528843006820971,0.975487842175047,0.9965880991667836,0.99746025272274,0.9557698774301103,0.9764640561452912,0.9968389399037929,0.9977293302631076,0.9513345968344343,0.9747427065570301,0.9967487546457459,0.997303789499064,0.9910654517972366,0.9524009486710655,0.941353069848158,0.9912674145797636,0.9530144829855366,0.9418648346600484,0.9911652245977842,0.9557438925672515,0.9454892062521835,0.9912078927574662,0.9509714192038463,0.9393525690222959,0.9755001878290727,0.9646136745923207,0.9761831040728316,0.965311609784492,0.9774673973728355,0.9669625034965702,0.9747375350320628,0.9636122517170249,0.9964531751344766,0.9963555102091347,0.9965735423810667,0.9963560612386129
21,0.9993025303590765,0.9489977687140589,0.9736395197480393,0.9978408603474873,0.9979595944236147,0.9992072200237949,0.9491891709617454,0.9738760295433029,0.9977975510149856,0.9979490936862216,0.9991823866139123,0.9522907897393119,0.9757170537374688,0.99823908821457,0.9979957249608096,0.9992820774742183,0.9470873297905184,0.9725362211262294,0.9977175191486385,0.9978309741495515,0.9490125034514826,0.97341254518363,0.9968945895967602,0.9977069284964893,0.9490542669719746,0.9734694605083309,0.9966532159874745,0.9976949706294223,0.9520222843875205,0.9747870122047252,0.996951528154152,0.9979496591987241,0.9475620097473098,0.9728157118684175,0.9968415068484042,0.9975365182629979,0.9910344434750091,0.949775117879708,0.9376527488756988,0.9911264946840037,0.9502150368105405,0.9380290275358466,0.9910139225298279,0.9528714109611301,0.9415522310977228,0.9911606183436172,0.948305375680626,0.9355984584916468,0.9744101486193639,0.9633601106570759,0.9747626854136935,0.9636938136281252,0.9762752744678004,0.9656605546330723,0.9734250336763753,0.9621525869292542,0.9968250776149806,0.9967320362122661,0.996922814544562,0.9967638152801509
