time,kd,r2
2018-08-22 13:31:00,2.0363655912498175,-0.9999034365997004
2018-08-22 13:32:00,2.023027978769497,-0.9999048906598742
2018-08-22 13:33:00,2.0054634166950422,-0.999747591649657
2018-08-22 13:34:00,2.006976215760663,-0.9991882374420231
2018-08-22 13:35:00,2.009723402432271,-0.9997033891010181
2018-08-22 13:36:00,1.9970898206420447,-0.9990655195472706
2018-08-22 13:37:00,2.0217290264633765,-0.9992904584494698
2018-08-22 13:38:00,2.0383712146819017,-0.9997969563452463
2018-08-22 13:39:00,2.015896877021154,-0.9992937410447664
2018-08-22 13:40:00,2.033079259212371,-0.9996506750335182
2018-08-22 13:41:00,2.048423242374026,-0.9998382535695638
2018-08-22 13:42:00,2.032481344099388,-0.9999268341569134
2018-08-22 13:43:00,2.015935983911553,-0.9994118856971627
2018-08-22 13:44:00,2.0457839625734104,-0.999914869678611
2018-08-22 13:45:00,2.0234858908981797,-0.999489287110466
2018-08-22 13:46:00,2.024717725732412,-0.9997475680000955
2018-08-22 13:47:00,2.033799571712731,-0.9996800194954679
2018-08-22 13:48:00,2.055097569190135,-0.9998353991539497
2018-08-22 13:49:00,2.044815489023439,-0.9996317498035843
2018-08-22 13:50:00,2.044487113100924,-0.9997379232417399
2018-08-22 13:51:00,2.024375146109985,-0.9996929051009354
2018-08-22 13:52:00,2.028739044428744,-0.9998852693177142
2018-08-22 13:53:00,2.0203417423454444,-0.9996741168089606
2018-08-22 13:54:00,2.030117668707567,-0.9997997427823425
2018-08-22 13:55:00,2.070079859113624,-0.9999000689717684
2018-08-22 13:56:00,2.0213205445891274,-0.9998752588473513
2018-08-22 13:57:00,2.0556596545062065,-0.9995548517833952
2018-08-22 13:58:00,1.9889694065015961,-0.9991852243966961
2018-08-22 13:59:00,2.029898082019951,-0.9995094281321698
2018-08-22 14:00:00,2.02309356502698,-0.9997816782313114
2018-08-22 14:01:00,2.0039437177559885,-0.9997536643777903
2018-08-22 14:02:00,2.017216952140876,-0.9974012974385387
2018-08-22 14:03:00,2.096845583420541,-0.9969042269216777
2018-08-22 14:04:00,1.995501844235553,-0.99775200558159
2018-08-22 14:05:00,2.014530880714467,-0.9994651840524258
2018-08-22 14:06:00,2.021713424796707,-0.9998132666614744
2018-08-22 14:07:00,2.0120090657450445,-0.9997831794878743
2018-08-22 14:08:00,2.037205718332777,-0.9999210456068792
2018-08-22 14:09:00,2.0071114124801457,-0.9995436585683362
2018-08-22 14:10:00,2.0120623183684416,-0.9996416023875662
2018-08-22 14:11:00,2.029655902691655,-0.9998782097595232
2018-08-22 14:12:00,2.016729354475186,-0.9995335807823716
2018-08-22 14:13:00,2.027524355950832,-0.9996605898793263
2018-08-22 14:14:00,1.997531068870734,-0.9998596789984862
2018-08-22 14:15:00,2.063267230625835,-0.9998860549182916
2018-08-22 14:16:00,2.0125512211845793,-0.9998340836132507
2018-08-22 14:17:00,1.9915004340468125,-0.9995834113482029
2018-08-22 14:18:00,2.0362800955361315,-0.9999705105303827
2018-08-22 14:19:00,2.039590062909238,-0.9998331380061973
2018-08-22 14:20:00,2.0147701379308387,-0.9992173879381704
2018-08-22 14:21:00,2.023250994607244,-0.999882528150129
2018-08-22 14:22:00,2.0425547378249127,-0.9998540326363679
2018-08-22 14:23:00,2.0293521180721417,-0.9998579437082412
2018-08-22 14:24:00,2.0439387929853106,-0.9998716586848921
2018-08-22 14:25:00,2.055435172809728,-0.9996717541179738
2018-08-22 14:26:00,2.000700425382054,-0.9988720358067248
2018-08-22 14:27:00,2.05739908869246,-0.997615780932229
2018-08-22 14:28:00,1.99126123506427,-0.9977518847390227
2018-08-22 14:29:00,2.1284555808787404,-0.9906919085800158
2018-08-22 14:30:00,1.9911484339469672,-0.9957850755657685
2018-08-22 14:31:00,2.0498057965798324,-0.9998183568997124
2018-08-22 14:32:00,2.014342110497922,-0.9997529219761684
2018-08-22 14:33:00,2.011280232324432,-0.999945275725041
2018-08-22 14:34:00,2.011011624456131,-0.9999543006602997
2018-08-22 14:35:00,2.0471658810066264,-0.9998432664961739
2018-08-22 14:36:00,1.9642166490654998,-0.9996801660027126
2018-08-22 14:37:00,2.0155443648277163,-0.9999572826662156
2018-08-22 14:38:00,2.0251209121372913,-0.9999367463211418
2018-08-22 14:39:00,2.0099228104811475,-0.999970856726686
2018-08-22 14:40:00,2.017657610057754,-0.9999271249219638
2018-08-22 14:41:00,2.0150300678869764,-0.9999050716895554
2018-08-22 14:42:00,1.9936961567350688,-0.9998750647780712
2018-08-22 14:43:00,2.036595706560184,-0.999916780042506
2018-08-22 14:44:00,2.0384162761516973,-0.9998882267760205
2018-08-22 14:45:00,1.9945621722868339,-0.9998511398050647
2018-08-22 14:46:00,2.0491270474118854,-0.999631039167375
2018-08-22 14:47:00,1.9683386406768413,-0.9996392328750066
2018-08-22 14:48:00,2.039345985254565,-0.9999523655590659
2018-08-22 14:49:00,2.0094943195513677,-0.9997689688451079
2018-08-22 14:50:00,2.009988505288949,-0.9999255710645066
2018-08-22 14:51:00,2.0404884233953475,-0.9999333168971969
2018-08-22 14:52:00,2.0055815436213913,-0.9998902553572394
2018-08-22 14:53:00,2.017747329867069,-0.9993897178592686
2018-08-22 14:54:00,2.037970648445653,-0.9999713718935646
2018-08-22 14:55:00,2.0269875207143104,-0.9967820003913341
2018-08-22 14:56:00,2.000680910861089,-0.9999153492790439
2018-08-22 14:57:00,1.9893091429756153,-0.9999071274571354
2018-08-22 14:58:00,1.9917681852355198,-0.9991992988385988
2018-08-22 14:59:00,1.8075974667244175,-0.981331607886852
