,RED_14_RED_15,RED_14_RED_17,RED_14_RED_18,RED_14_RED_19,GREEN_14_GREEN_15,GREEN_14_GREEN_17,GREEN_14_GREEN_18,GREEN_14_GREEN_19,BLUE_14_BLUE_15,BLUE_14_BLUE_17,BLUE_14_BLUE_18,BLUE_14_BLUE_19,CLEAR_14_CLEAR_15,CLEAR_14_CLEAR_17,CLEAR_14_CLEAR_18,CLEAR_14_CLEAR_19,RED_15_RED_17,RED_15_RED_18,RED_15_RED_19,GREEN_15_GREEN_17,GREEN_15_GREEN_18,GREEN_15_GREEN_19,BLUE_15_BLUE_17,BLUE_15_BLUE_18,BLUE_15_BLUE_19,CLEAR_15_CLEAR_17,CLEAR_15_CLEAR_18,CLEAR_15_CLEAR_19,RED_17_RED_18,RED_17_RED_19,GREEN_17_GREEN_18,GREEN_17_GREEN_19,BLUE_17_BLUE_18,BLUE_17_BLUE_19,CLEAR_17_CLEAR_18,CLEAR_17_CLEAR_19,RED_18_RED_19,GREEN_18_GREEN_19,BLUE_18_BLUE_19,CLEAR_18_CLEAR_19
34,0.4106111424936104,0.022433609388847142,0.9686642404176682,0.888501981272587,0.428058473371068,0.13094840824711093,0.976302520250798,0.9061204418755031,0.4350172022513409,0.16244083609240237,0.9737124194409283,0.9130575975458993,0.4312193710789687,0.11637864787924031,0.9739304288056068,0.9068425788556675,0.6691790796771874,0.44341396758143076,0.41888183392975814,0.730895904911002,0.4562061637463524,0.42092177988531837,0.7501191426752669,0.4630842093778067,0.4255019002367591,0.7185253163939165,0.4560554560359313,0.4219348407672979,0.029431398455547986,0.20631370585449826,0.13876362978913742,0.2720204693339911,0.1725695689053626,0.2959938866205209,0.11737044001583241,0.2562368053638307,0.9071464239770134,0.9270071058675503,0.931309497083184,0.9221718647101742
35,0.4152740869203724,0.3149006712798489,0.9436896147157532,0.8664608847816442,0.4414881161492467,0.3857286768280388,0.9548079237485285,0.8863924494950294,0.4581001965501444,0.41232916211596543,0.9575787385088048,0.899236390545855,0.44401448795213566,0.38204280829363346,0.9533946290816068,0.8861000630602784,0.914970343387662,0.37022893806034823,0.426846667772898,0.9334907623945706,0.39669754697938103,0.42398711637411746,0.9398971294497707,0.4052227705048464,0.42657531102635876,0.9287785918358398,0.393650703872248,0.42562464287050056,0.23228946744184484,0.30434107284899614,0.31911873214730735,0.35505978334362215,0.3433241550868258,0.37832082989383814,0.30445387797532175,0.34402011675118976,0.7898566501982496,0.826266775471903,0.8394740277022216,0.818357948919256
36,0.29252771792016524,0.28898441733507435,0.9326734963347264,0.8857186329376758,0.31299860600987867,0.3376252887219011,0.9482028256343109,0.9033490973869787,0.33451127018705906,0.3544395164341937,0.956426438851167,0.9168832294434898,0.31691500990677074,0.3391089192892557,0.945598404237108,0.9046355059630629,0.9139460653079083,0.26486053609552646,0.34511753112262766,0.9269941587103809,0.29174183306874407,0.34475979698922093,0.9331839404374173,0.30446059965702493,0.3464526166384412,0.925224404610714,0.2878919956235345,0.342835382074539,0.28917249427158115,0.25557780472501207,0.34436200336322115,0.30789189133041384,0.3608121143163096,0.3286997768386419,0.3360230522278186,0.2959168717343025,0.7931117854473447,0.8335711396245518,0.8528656475429308,0.8240665422998669
37,0.30959614487206355,0.38191052224742233,0.9785950265851074,0.8778182518320344,0.34737123218588206,0.4268579351972066,0.9841029401095289,0.8960376986569808,0.3659597741579617,0.42774929140362833,0.9865818504817687,0.907625728246977,0.34660868803669,0.42704697731863,0.9817065624750176,0.8976229784341742,0.9251636200843409,0.290790715283136,0.35597366336070446,0.9460783602681004,0.318723606988496,0.36306998238090477,0.950598875569156,0.3299542565047143,0.36621653396090276,0.9400004115242224,0.31668183008991124,0.3578397153792536,0.3275304165384632,0.3739748367422285,0.3756871891941471,0.4124852922184791,0.3822238644234442,0.42030331870865417,0.37173110340513676,0.4050294583274857,0.8928863348119384,0.9137360486595347,0.9216449817942818,0.9106264905578937
38,0.44967266564104635,-0.17596971091045793,0.9673783972783172,0.9057540082729009,0.4512362980784745,-0.06392270817659193,0.9760487712685729,0.9213833963463515,0.46137561005935285,-0.02594575004863091,0.9744850431332531,0.9294214104960531,0.45862653961463357,-0.07903406841658929,0.9740512484320626,0.9210419638273248,0.4567442343346039,0.400591177497253,0.3921161237458003,0.5405080376711296,0.4071011633896264,0.3909913671918226,0.5644473070379593,0.4165448336683598,0.39302711226100134,0.523800178074978,0.41004442486523834,0.3917476528168221,-0.22120204113710726,0.0046271854295757775,-0.0999314014290994,0.07641111845120369,-0.060708204065483724,0.1036369333798845,-0.12498596706529179,0.05773714276627955,0.8678568821016267,0.893476374846312,0.9030901089521279,0.8877048784450091
39,0.5116849506530348,-0.34432544893539935,0.9726209712938968,0.9014561526427021,0.5112164563563897,-0.24655721280890613,0.9783965124150397,0.9188570338751868,0.5177759793888138,-0.21084770412329285,0.9782733924354116,0.9238748402861501,0.5179827521066904,-0.26152240907755403,0.9777308407237206,0.9162072521813801,0.1611494568991288,0.5000190597783966,0.4364304234202724,0.25229967417495025,0.4932127039216019,0.43829543672233046,0.2816467827140187,0.5026278917053238,0.4428593208550182,0.23238557264775214,0.5002969133123826,0.43843444047555974,-0.3637757164494452,-0.1582644397037718,-0.26787454914286407,-0.09269487898195376,-0.2358108283293197,-0.07272605415288538,-0.288607281978019,-0.10909589076787465,0.9177987294735094,0.9320642759094508,0.9379509326788467,0.9285550444766837
40,0.4074726324063122,0.3225596299222015,0.9699873215105991,0.8485601555936775,0.43079302095447025,0.393637312558368,0.9751113426716853,0.8719801138690287,0.4476807302575201,0.4112921374038827,0.9805063942652787,0.884211221455035,0.43267789736392026,0.38920956211387386,0.9742154898521183,0.8727871886352574,0.9047401785411385,0.35335934904075084,0.4246072060857871,0.9264517650144078,0.3820404266700471,0.4250127944132134,0.9340231815974218,0.3896822168728735,0.43068509991823883,0.9215553381028637,0.3787097452795063,0.4259996373702539,0.1989437210322663,0.3433520810413491,0.2861449796511595,0.40135550695244754,0.30530157483202497,0.4227181762791652,0.27566779360497856,0.3901042317328853,0.7872008411585211,0.8249578557207408,0.8349241791201826,0.8176253971934769
41,0.3545044044997393,0.20138643689927485,0.9756052456859056,0.8445295625427736,0.3883308343359772,0.3026274651215144,0.9791893876814599,0.8695613558493039,0.4047359029534631,0.3365353051399868,0.9846793964055577,0.8822919630937095,0.38863410651677127,0.29306358700161855,0.9794451062816333,0.8699493930198945,0.876116530879426,0.3693611829444301,0.4149131087726282,0.9055977751140092,0.40447641981198246,0.4162826298127872,0.9158537949634822,0.4140643992595211,0.42148747973206535,0.8995105269236414,0.3972927049485176,0.4169135097026272,0.14776671845196068,0.31306699715079306,0.26225590821669176,0.38004982087752753,0.30011948178112513,0.411789267424155,0.24303137879198958,0.3671973454465034,0.7914348158511972,0.8294207073176039,0.83957133444192,0.8215370249897741
42,0.5440020883602733,-0.34095611612861726,0.990529743801121,0.9148329686597623,0.5483006190462871,-0.2290344270196167,0.991942981644801,0.9284316353786148,0.5573499756187925,-0.18747493532366832,0.9940376192117583,0.935926492648228,0.5546022571407784,-0.2527918062888935,0.9913944181904888,0.9285047032730411,0.1602156618228007,0.5584043380374902,0.4948594075692767,0.2518134859759942,0.5563356510810682,0.4958076826061767,0.2846166739468636,0.5638832767146625,0.5010978990270263,0.23145607163315282,0.5640078447619398,0.4987740861016614,-0.35465167464577807,-0.12449032839181992,-0.24672009872455705,-0.050023228684947324,-0.2061139275379468,-0.01804866244664664,-0.26661308967534153,-0.06637695936174429,0.8892071531644495,0.9065226313842764,0.9147732010782921,0.902601606457273
43,0.281315109699656,0.2930376672668361,0.9742307642980941,0.9177120841319033,0.3154586800749922,0.34558966185450246,0.9809812006180209,0.9307265931280655,0.33252426112577455,0.3556755278405148,0.9824315756187503,0.9438508320363216,0.31531861438776293,0.34718772387727637,0.9797682535046326,0.9321571271940913,0.9319043463854174,0.3144088553459211,0.3392603757049506,0.9446743916860669,0.33820961993465465,0.34616643382315204,0.9494160578560827,0.348882498482825,0.34930039817176123,0.9428080602353299,0.3355105733322959,0.34132793715787657,0.30694184364108706,0.2950788405394664,0.3586397970525694,0.3409671830481863,0.37194168774571684,0.35019293319670175,0.3520214635843419,0.331711958980354,0.9326106748107389,0.9462715829014704,0.952588415474124,0.9444313639896398
44,0.44212909114628973,0.48851230036686505,0.975960570237517,0.9323073263890189,0.4527018134233262,0.5199697286605968,0.9842819184111423,0.9399889607404888,0.46326437045068625,0.5303259480346425,0.9844798454134454,0.9420048985232901,0.45795153608842687,0.5210750465475767,0.9824804179741857,0.9400819316596175,0.9309744395471847,0.3970781911137545,0.3947474247184487,0.9412925727999959,0.4112689911243572,0.39915118327852034,0.9391623117320971,0.4212052546642612,0.4046309028108742,0.9380002078599817,0.4171317087972199,0.40154166722490786,0.46929358369258595,0.41016870329560223,0.5049079685659902,0.45477172466743254,0.5195596076127897,0.47743482706540435,0.5059049034705815,0.44669489850805233,0.9341154113305011,0.9453564829608522,0.9509786299261185,0.9402464988318245
45,0.3809932837189335,-0.10195256726385635,0.9923537246787902,0.8825366973595233,0.39577716756417836,0.014690295055652286,0.9941702118915312,0.9030000984792795,0.4095587432025937,0.04967521029170469,0.9963538540956959,0.9149346066431,0.3995668553599115,0.0010339571423772698,0.9935774481227333,0.9031201373828983,0.6356934138917533,0.408400311338038,0.4149137177863067,0.7056404644869889,0.4207207250829116,0.40852109667667863,0.728683142346845,0.4275421789595947,0.4108891710981563,0.6910919905002613,0.4193249059017906,0.4074100687143892,-0.1296323777312286,0.057021811972382895,-0.0073127456855714545,0.13415756270472712,0.029336279252983648,0.1600486928204636,-0.030045339257964068,0.11669075541780252,0.8862472883409723,0.9082587303377494,0.9157397246736882,0.904773038889772
46,0.4083355658108742,0.5352139389611736,0.9731934960435821,0.9125557974407852,0.4440401100519365,0.573686682874377,0.9821426174169883,0.9230507548129246,0.45660749730424843,0.5917101195332116,0.9816922736706781,0.9286359235920457,0.4411173676031789,0.5721530518821816,0.9784207702579384,0.9258231635369799,0.938361509361803,0.38630001534746167,0.4708576149887885,0.9440290643920412,0.4168011629749867,0.4819778083039318,0.9440786947266828,0.43095863942237944,0.48471526602186427,0.9426086129402185,0.41518695541071393,0.47837231104277556,0.49676217305615317,0.5153454710368065,0.5424429386594335,0.5533785774874045,0.56782569697532,0.5784192664415344,0.5394216221997911,0.5478737098198989,0.9339206247428344,0.9487112277001893,0.954594550830913,0.9442752247089047
47,0.46595524505442926,-0.31025248994867893,0.9780077258039337,0.9202910035782252,0.47414697405517825,-0.20500319226429092,0.9792300120829223,0.9313990233735836,0.4821264459084767,-0.16190835406495502,0.9804359976856539,0.9389069962750378,0.4787675718766269,-0.22016061340741555,0.9794316915446084,0.9316675607477709,0.18587473493451112,0.47316558182492047,0.4385725618427371,0.2711360532729614,0.4864850584494154,0.43812194713724045,0.3048812548109515,0.49187700060672357,0.44151842108185313,0.25262640299597244,0.48302460484199794,0.43812214905482744,-0.4439817376113111,-0.2201865573909234,-0.3292281853415135,-0.14326342390618013,-0.28939851836325237,-0.11380197409229073,-0.35353619714768186,-0.16148511738669308,0.8672993010382654,0.8886263143841334,0.8966019352956044,0.884835434415342
48,0.3957998054393481,0.4617081137070251,0.9766842558453996,0.9378090695383006,0.4159316809850182,0.49437259199423683,0.9829383582708869,0.9473100700828723,0.42874403157418806,0.5065314920968499,0.9836900950555647,0.951364719282755,0.42037054501216176,0.49833073084705126,0.9808050697708525,0.9478936093609066,0.9713114390143036,0.3657117488911633,0.38423466777109144,0.9752450752938239,0.37698557186831716,0.382328615810613,0.9760298179353267,0.38857700492211944,0.38643313268730184,0.9735260703587283,0.3858071231898808,0.38289972174637626,0.3955483939815827,0.39781953216113564,0.43544750763302725,0.4299109612355037,0.45084823533104623,0.4454175121103966,0.4370762231484163,0.42209745649851393,0.9677363751423125,0.9727765292106761,0.9774052623970171,0.9740926015022229
49,0.35200045179733,0.3654845061588872,0.9820428856955137,0.9226939362751949,0.38401478950006424,0.4302981842196187,0.9862081285990033,0.9331887543129601,0.39672913095400125,0.44977304336216767,0.9869106721877041,0.9395541042654014,0.3852679012115201,0.4276343837353844,0.9856484622255725,0.9351568341822764,0.9494582858400271,0.40386745250576844,0.4387572557866415,0.9599529384035898,0.42104413472694624,0.4436157751385731,0.9641210360850041,0.4340497379253957,0.446101779500618,0.9572869771683888,0.4251466017682764,0.4423411313829487,0.36145855663625703,0.3900436533455533,0.428458012802625,0.44537274961308615,0.45526627133020686,0.4671177291174205,0.42285771129432015,0.436005841182219,0.9601388605910551,0.9670722661167435,0.972426153491218,0.9652941799358471
50,0.3621101644138605,0.40412220544012845,0.9766672098141331,0.9404559203587886,0.3884975617895887,0.45044269362691397,0.9833181675694121,0.9498856243571489,0.40171616487032236,0.4670618562182998,0.9832393400520272,0.9542656372248233,0.3914622435646593,0.45191521233329135,0.9809213152277791,0.9503068445998757,0.9627897994319577,0.35899458565703823,0.38563162206041585,0.9689240667147252,0.37052451924129104,0.38362824883577507,0.9708864559988076,0.3820003511422499,0.3858198216913198,0.9664027980525026,0.3763845076384905,0.3834014055578237,0.35107318131273885,0.36842497850867484,0.40064277708864826,0.40594460582823566,0.42037054421854564,0.42148728181282374,0.3968139710338349,0.3969882803508394,0.9850134383985235,0.9869333141447812,0.9896222166713179,0.987053047157881
51,0.42239656632230776,0.48998105547713716,0.9688725760656609,0.9030702021623059,0.44987084056886,0.5276824639928713,0.9781292880551187,0.9154234564276281,0.458185335642309,0.5300241315681683,0.9821322960246585,0.919127258403753,0.4482585608234732,0.5286924082497536,0.9772396907077623,0.9144291666616864,0.9505677485149956,0.43060659002027557,0.36498231398446285,0.9565104529130993,0.45962212038204636,0.38316723977957146,0.9583914589889644,0.4682320380542927,0.38722489298184026,0.9537077210240897,0.4542600662826349,0.3769945375217619,0.511148677834538,0.3684252411111976,0.551104117290436,0.4229696712094804,0.5653735337823129,0.43961957143890473,0.5495647075621879,0.4120777620164098,0.8511512220899855,0.8790159594430978,0.8861504228031676,0.8705869045066731
52,0.3052280585924959,0.39520745619020264,0.9884558393402642,0.9317989824462325,0.3306226943174616,0.4222123043173644,0.9904473806404359,0.9409292225545971,0.34312121201492257,0.43089712320117485,0.9907288637156659,0.9441241050318986,0.33216270186200336,0.4268970273392357,0.9905317305614274,0.9419885039564545,0.9696732605711141,0.288019866221945,0.30949102791661337,0.97310669177401,0.3178154966849418,0.3157879972662616,0.9724063236668107,0.32905178793645906,0.31988512538993286,0.9711085736917797,0.31099968364310804,0.3127208641802552,0.3550467680483181,0.3601822718634976,0.39527673407296354,0.3874832877029868,0.407707767829823,0.40065570641166115,0.38845693791271074,0.3800324331464091,0.9663301672631103,0.971955564157761,0.9749183806984295,0.9717397377821562
53,0.3961367288639948,0.4656780132140662,0.9660402261954123,0.9320343117386118,0.42255974328716883,0.4941542386241018,0.9764644539428909,0.9391633328493741,0.4331167472150987,0.49423072797238976,0.9757917323395632,0.9398646126379268,0.4229842773901645,0.49658367971154405,0.9731060413378788,0.9398911949861428,0.9526613395857119,0.36240352255708386,0.3460733491525035,0.9593571044253346,0.4008502790591469,0.36792540481704533,0.958164228537646,0.4118426771341142,0.37407580393050616,0.9557809150868405,0.39287269793970175,0.3620617599628996,0.4695606849458143,0.4139962922209182,0.5059547889448169,0.454390926853171,0.5142244028824989,0.46536231063479716,0.5011568371530426,0.4447550548867278,0.9463842281384304,0.9552384666421265,0.9598085012559132,0.9540183200044561
54,0.6014006299912125,-0.4997770403826942,0.9881739430684578,0.892844183077878,0.609934180056633,-0.38676831724126715,0.9909500012712292,0.9126020631360949,0.6231988859626307,-0.34232702265814646,0.9923336655028817,0.9256776950026878,0.6139895931692358,-0.4074062004878647,0.9897612740773831,0.9113840448930434,-0.010820307468476176,0.5752989876112038,0.6090062812441603,0.07457583496325623,0.5748803677132592,0.5993226652439319,0.10545115907929503,0.5832470425882101,0.602580771852626,0.05486908348268474,0.5828654249899383,0.6029942799473372,-0.5530201276811957,-0.23081387283762442,-0.4433386874883779,-0.15332621524489365,-0.4017364357079815,-0.11996828024919699,-0.46441316080763567,-0.16910581879755873,0.9092289564620541,0.9274840704887065,0.932561735357376,0.9236464068471225
55,0.5092576934892081,0.5645601346135205,0.9736139553158387,0.9040585524980416,0.5264212083169331,0.6012621873016726,0.9832497981289088,0.9204781171972509,0.538342843696604,0.6085531445166299,0.9846819941823151,0.9355664492915011,0.5284541592142101,0.6025307550844994,0.9795739169791473,0.9211608858461582,0.9321405141773679,0.4808402325019915,0.5317051607655293,0.9447638848405074,0.47639310281943653,0.5249467686613183,0.9497661651035828,0.48472633661094516,0.5282983485575686,0.940618635945503,0.48826346391298714,0.5284284010850836,0.501185696187261,0.4775076891452293,0.5377768125242897,0.5242767885551901,0.5548265551617657,0.5472144549763563,0.5407281254715044,0.5188799138535867,0.9497987250331521,0.9583179929004866,0.961910927229264,0.9563514819454244
56,0.3930618048414376,0.17362848589009316,0.9833226258769553,0.9035291823282163,0.42399277960117987,0.27623319752259107,0.9860417111795856,0.918581752460786,0.43785855332356943,0.3062103890072529,0.9869694947472172,0.9219271461972036,0.423720989285847,0.2666031490068604,0.9854939818338716,0.9191058574566033,0.8814237140593193,0.3778904334571779,0.41316496143074344,0.913690259614191,0.4078487535156693,0.420279158635019,0.9248013202916744,0.41811134721021065,0.4254674285861516,0.9080379201315761,0.4023577842551392,0.4174709932930001,0.10895489137918656,0.22251711531873636,0.22098536061519256,0.3015921666789058,0.25193508608795717,0.33077314306714717,0.20090071845611202,0.28605730857176614,0.916913463359987,0.9325098335447302,0.9355098723704389,0.929764155491221
57,0.45571806367781953,-0.3404078935661454,0.9904709545634667,0.9146001654256564,0.45711809404416726,-0.2132901051253854,0.9929712384979515,0.9272259176430094,0.4713275577691265,-0.1698622952575633,0.9935125426709005,0.9377791989973604,0.46365970579054994,-0.2333093074799177,0.9924740370632184,0.9279890338257266,0.33530691185409683,0.4449206771939807,0.46326252342708235,0.43364788943063387,0.45653615420810756,0.4488037789008873,0.462865172721811,0.4658065249932946,0.451616612358826,0.4116368366335133,0.45519952606556036,0.4520261348853963,-0.3672923893633483,-0.14855802675456403,-0.231006010336879,-0.05587916589468167,-0.18454485077213395,-0.018902165360035604,-0.25851739511806804,-0.07692019693895565,0.917488821518105,0.9357017355362044,0.9404714969548531,0.9315916148152056
58,0.4066469408136451,0.5116509069843709,0.9771056273226163,0.9521537431265653,0.46638223112358507,0.5763874594568631,0.9837460540077183,0.9586034711444764,0.4818695198426963,0.6015263268798611,0.9861241067652582,0.9614723772303813,0.4580093999201388,0.5716737582663628,0.9799170025952032,0.9592700693535983,0.9564288794752355,0.4020028481559791,0.4271375913601447,0.9660902314723405,0.4504481576434634,0.4606572675385001,0.96677385381177,0.46612577966540314,0.468894352228716,0.9616195284920687,0.4436855066163253,0.4510993498571233,0.5099364542096674,0.46201609851290126,0.5620075072629266,0.5233841500662456,0.5858407108144608,0.5493495361816562,0.5577247027206883,0.5106303315752306,0.8861981950644928,0.9032644390092714,0.9116439118345989,0.900352928786497
59,0.40283270059424253,0.46699276069681633,0.9888300194629625,0.9510507266096127,0.46405698634037773,0.5424520684364122,0.9943269333203902,0.9577410414306866,0.47982571039970173,0.5719460594606134,0.9948747250015858,0.9607529162225679,0.4557211332248265,0.5362642759669461,0.9908300980197056,0.9584161585156384,0.9527696499040229,0.4448334081008419,0.4329776267885345,0.9621256173646712,0.48484514941415924,0.46720243596786326,0.9628502747431877,0.5011665470212271,0.4761223924301021,0.9579337484462382,0.48065939347962705,0.457925396167454,0.49349352816079584,0.43548216978224197,0.5530393994638346,0.5039010940747797,0.5824283816980782,0.5338847310297505,0.546654367323522,0.48989785178395656,0.9282188255828605,0.9383709035863744,0.9433338726019406,0.9361990481876179
